S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
15,"realme P4 Lite (Beach Gold, 64 GB)",realme,11999,24999,52% off,4,"3,050",162,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KF4XYHTDM&lid=LSTMOBHMX7KF4XYHTDMBW6TWC&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_15&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHMX7KF4XYHTDM.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
16,"HMD Vibe2 5G (Nordic Blue, 128 GB)",HMD,14999,19999,25% off,4.6,"1,927",63,4 GB RAM,128 GB ROM,6000 mAh Li-Poly Battery,,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/hmd-vibe2-5g-nordic-blue-128-gb/p/itm71c3ae6df2a26?pid=MOBHN6XYNGZQCBWB&lid=LSTMOBHN6XYNGZQCBWBVAYNRE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHN6XYNGZQCBWB.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
17,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)",MOTOROLA,33999,49999,32% off,4.4,"2,082",209,12 GB RAM,256 GB ROM,7000 mAh Battery,Snapdragon 7s Gen 4 Processor,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-256-gb/p/itm4261a778cb993?pid=MOBHJ7TXQGMFR7D9&lid=LSTMOBHJ7TXQGMFR7D9SD24SW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHJ7TXQGMFR7D9.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
18,"Samsung M06 5G (Blazing Black, 128 GB)",Samsung,12635,13999,9% off,4.1,"2,866",171,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-blazing-black-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYF4GZXGWW6&lid=LSTMOBH9UYF4GZXGWW6NNZFU2&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_18&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBH9UYF4GZXGWW6.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
19,"POCO C85 5G (Mystic Purple, 128 GB)",POCO,14499,20999,30% off,3.8,"1,510",148,4 GB RAM,128 GB ROM,6000 mAh Lithium-Ion Polymer Battery,Dimensity 6300 Processor,17.53 cm (6.9 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c85-5g-mystic-purple-128-gb/p/itm74e2143a5de24?pid=MOBHMGG5UZHEVJBK&lid=LSTMOBHMGG5UZHEVJBK4YXSTE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHMGG5UZHEVJBK.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
20,"realme P4x 5G (Matte Silver, 128 GB)",realme,21499,38999,44% off,4.3,"12,041",878,6 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 7400 Ultra Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/realme-p4x-5g-matte-silver-128-gb/p/itm575b1540859e4?pid=MOBHN7A8H9WAG4PD&lid=LSTMOBHN7A8H9WAG4PD4J7IQE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_20&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHN7A8H9WAG4PD.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
21,"OnePlus Nord CE6 Lite (Hyper Black, 128 GB)",OnePlus,27948,33999,17% off,4.3,165,8,8 GB RAM,128 GB ROM,7000 mAh Battery,Qualcomm Snapdragon 7s Gen 4 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP Rear Camera | 50MP Front Camera,,https://www.flipkart.com/oneplus-nord-ce6-lite-hyper-black-128-gb/p/itm894a5599b758b?pid=MOBHN8CA4A6Z3KMZ&lid=LSTMOBHN8CA4A6Z3KMZLOO9M0&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_21&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHN8CA4A6Z3KMZ.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
22,"REDMI 15 5G (Sandy Purple, 128 GB)",REDMI,18917,23875,20% off,4.3,"2,533",149,6 GB RAM,128 GB ROM,7000 mAh Battery,,17.53 cm (6.9 inch) Display,50MP Rear Camera,,https://www.flipkart.com/redmi-15-5g-sandy-purple-128-gb/p/itmd7bced8727891?pid=MOBHFH95KX2GA62H&lid=LSTMOBHFH95KX2GA62HC5KRLE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_22&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHFH95KX2GA62H.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
23,"realme P4 Lite (Sea Blue, 64 GB)",realme,11999,24999,52% off,4,"3,050",162,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-sea-blue-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KEQPFYJ5U&lid=LSTMOBHMX7KEQPFYJ5UYOGZ28&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_23&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHMX7KEQPFYJ5U.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
24,"OPPO K14x 5G (Prism Violet, 64 GB)",OPPO,15999,19999,20% off,4.3,"4,302",242,4 GB RAM,64 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-prism-violet-64-gb/p/itm188c7a4b69292?pid=MOBHKZF3DGME8JHG&lid=LSTMOBHKZF3DGME8JHGGNMUIW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_24&otracker=search&iid=c52eaa95-f348-4c0a-9498-7623448cf0c4.MOBHKZF3DGME8JHG.SEARCH&ssid=kw80054rgg0000001781770994440&qH=a5594894156db043&ov_redirect=true,2026-06-18
25,"Samsung M06 5G (Blazing Black, 128 GB)",Samsung,12635,13999,9% off,4.1,"2,866",171,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-blazing-black-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYF4GZXGWW6&lid=LSTMOBH9UYF4GZXGWW6NNZFU2&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBH9UYF4GZXGWW6.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
26,"MOTOROLA G96 5G (Pantone Greener Pastures, 128 GB)",MOTOROLA,20999,,,4.4,"90,993","5,052",8 GB RAM,128 GB ROM,5500 mAh Battery,7s Gen 2 Processor,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,,https://www.flipkart.com/motorola-g96-5g-pantone-greener-pastures-128-gb/p/itm24a26a0a5d263?pid=MOBHB3SZSMYUHRXZ&lid=LSTMOBHB3SZSMYUHRXZICDMYQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHB3SZSMYUHRXZ.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
27,"realme P4R 5G (Silver Glare, 128 GB)",realme,18999,25999,26% off,,,,4 GB RAM,128 GB ROM,8000 mAh Lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_27&otracker=search&fm=organic&iid=en_9eTnIt9NqZyi_X_6U-Vy2Tb-TiUFQBqZmMMH5b0VmFF2qHB2S4NmVo9n38hdHUUihVL1j8XVvrGUb5LX6HsCMVrTH2U66dtRy_QxUN6lnQBrFuDpcSdFNCRTpQ4yUMdl&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
28,"POCO C85 5G (Mystic Purple, 128 GB)",POCO,14499,20999,30% off,3.8,"1,510",148,4 GB RAM,128 GB ROM,6000 mAh Lithium-Ion Polymer Battery,Dimensity 6300 Processor,17.53 cm (6.9 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c85-5g-mystic-purple-128-gb/p/itm74e2143a5de24?pid=MOBHMGG5UZHEVJBK&lid=LSTMOBHMGG5UZHEVJBK4YXSTE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_28&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHMGG5UZHEVJBK.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
29,"realme P4x 5G (Matte Silver, 128 GB)",realme,21499,38999,44% off,4.3,"12,041",878,6 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 7400 Ultra Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/realme-p4x-5g-matte-silver-128-gb/p/itm575b1540859e4?pid=MOBHN7A8H9WAG4PD&lid=LSTMOBHN7A8H9WAG4PD4J7IQE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_29&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHN7A8H9WAG4PD.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
30,"OnePlus Nord CE6 Lite (Hyper Black, 128 GB)",OnePlus,27948,33999,17% off,4.3,165,8,8 GB RAM,128 GB ROM,7000 mAh Battery,Qualcomm Snapdragon 7s Gen 4 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP Rear Camera | 50MP Front Camera,,https://www.flipkart.com/oneplus-nord-ce6-lite-hyper-black-128-gb/p/itm894a5599b758b?pid=MOBHN8CA4A6Z3KMZ&lid=LSTMOBHN8CA4A6Z3KMZLOO9M0&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_30&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHN8CA4A6Z3KMZ.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
31,"realme P4 Lite (Sea Blue, 64 GB)",realme,11999,24999,52% off,4,"3,050",162,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-sea-blue-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KEQPFYJ5U&lid=LSTMOBHMX7KEQPFYJ5UYOGZ28&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_31&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHMX7KEQPFYJ5U.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
32,"OPPO K14x 5G (Prism Violet, 64 GB)",OPPO,15999,19999,20% off,4.3,"4,302",242,4 GB RAM,64 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-prism-violet-64-gb/p/itm188c7a4b69292?pid=MOBHKZF3DGME8JHG&lid=LSTMOBHKZF3DGME8JHGGNMUIW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_32&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHKZF3DGME8JHG.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
33,"Ai+ Pulse 2 (Blue, 64 GB)",Ai+,10499,10999,4% off,4.4,"3,693",164,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCXXI7UT&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
34,"OPPO K14x 5G (Icy Blue, 128 GB)",OPPO,17999,,,4.3,"4,302",242,4 GB RAM,128 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-icy-blue-128-gb/p/itm188c7a4b69292?pid=MOBHJQQ4JWFJQCGC&lid=LSTMOBHJQQ4JWFJQCGCO9UQAV&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHJQQ4JWFJQCGC.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
35,"Ai+ Pulse 2 (Black, 128 GB)",Ai+,11499,11999,4% off,3.8,"4,192",341,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm2bd64c011e879?pid=MOBHKHPYFVH2CKBW&lid=LSTMOBHKHPYFVH2CKBW74R6IA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_35&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHKHPYFVH2CKBW.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
36,"OPPO K14 5G (Prism Violet, 256 GB)",OPPO,21999,27999,21% off,4.4,"2,250",115,6 GB RAM,256 GB ROM,7000 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/oppo-k14-5g-prism-violet-256-gb/p/itm2a5cc1d23c2af?pid=MOBHKQYYNFMURAYF&lid=LSTMOBHKQYYNFMURAYFFSX9KQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_36&otracker=search&fm=organic&iid=091572d8-08ab-4128-a83d-463bf2194286.MOBHKQYYNFMURAYF.SEARCH&ppt=None&ppn=None&ssid=6lpdzela400000001781770997447&qH=a5594894156db043&ov_redirect=true,2026-06-18
