S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,9999,10999,9% off,4.3,"5,935",275,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGJBHZI8&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
2,"realme P4 Lite (Sea Blue, 64 GB)",realme,12999,24999,48% off,4,"4,114",219,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-sea-blue-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KEQPFYJ5U&lid=LSTMOBHMX7KEQPFYJ5UYOGZ28&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHMX7KEQPFYJ5U.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
3,"MOTOROLA g37 power (PANTONE Capri, 128 GB)",MOTOROLA,16999,30499,44% off,4.2,"1,659",211,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-capri-128-gb/p/itm30e95f8678f47?pid=MOBHHVFYHG7QUTDZ&lid=LSTMOBHHVFYHG7QUTDZUQRD2N&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHHVFYHG7QUTDZ.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
4,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,13999,19999,30% off,4.2,"20,628","1,179",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
5,"Ai+ Nova 2 Ultra 5G (with TWS) (Black, 128 GB)",Ai+,18999,25999,26% off,4.1,"1,505",159,6 GB RAM,128 GB ROM,6000 mAh Li-polymer Battery,Dimensity 7400 Processor,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 8MP | 13MP Front Camera,,https://www.flipkart.com/ai-nova-2-ultra-5g-with-tws-black-128-gb/p/itmdb20f1487f4d4?pid=MOBHHUFDFHBPJJEG&lid=LSTMOBHHUFDFHBPJJEGLLWRKD&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHHUFDFHBPJJEG.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
6,"Ai+ Pulse 2 (Blue, 64 GB)",Ai+,9999,10999,9% off,4.3,"5,935",275,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCODDALK&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
7,"POCO M8 (Frost Silver, 128 GB)",POCO,20999,25999,19% off,4.3,"2,588",220,6 GB RAM,128 GB ROM,5520 mAh Battery,,17.2 cm (6.77 inch) Full HD+ Display,50MP Rear Camera | 20MP Front Camera,,https://www.flipkart.com/poco-m8-frost-silver-128-gb/p/itm42b9da2073832?pid=MOBHMGG5HBC8MRBG&lid=LSTMOBHMGG5HBC8MRBGMCO2Y6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHMGG5HBC8MRBG.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
8,"MOTOROLA g37 power (PANTONE Capri, 64 GB)",MOTOROLA,15999,26499,39% off,4.2,"1,659",211,4 GB RAM,64 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-capri-64-gb/p/itmde5e2403ff964?pid=MOBHMHG65H7QGMHS&lid=LSTMOBHMHG65H7QGMHS4CXIMU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHMHG65H7QGMHS.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
9,"Ai+ Pulse 2 (Green, 64 GB)",Ai+,9999,10999,9% off,4.3,"5,935",275,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-green-64-gb/p/itm8475838cc2064?pid=MOBHKHPYZHDPMZSR&lid=LSTMOBHKHPYZHDPMZSRLBINVS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHKHPYZHDPMZSR.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
10,"MOTOROLA g37 power (PANTONE Nautical Blue, 64 GB)",MOTOROLA,15999,26499,39% off,4.2,"1,659",211,4 GB RAM,64 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-nautical-blue-64-gb/p/itmd870c5c6fd857?pid=MOBHMHG6KZXMFNKF&lid=LSTMOBHMHG6KZXMFNKFGQD9G0&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=5b1cbd4d-859e-4a61-ac2a-2b5a7c62949e.MOBHMHG6KZXMFNKF.SEARCH&ppt=None&ppn=None&ssid=gdbdtp4rpc0000001784441529453&qH=a5594894156db043&ov_redirect=true,2026-07-19
