S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
11,"realme P4 Lite 5G (Mosaic Blue, 64 GB)",realme,14999,28999,48% off,4.3,"6,847",355,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHN7A8CMJGRACT&lid=LSTMOBHN7A8CMJGRACTDRIOJU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHN7A8CMJGRACT.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
12,"MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB)",MOTOROLA,15999,30499,47% off,4.1,478,34,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-nautical-blue-128-gb/p/itmf752f4981d932?pid=MOBHHVFYGN57RYAH&lid=LSTMOBHHVFYGN57RYAHB2DF12&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHHVFYGN57RYAH.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
13,"POCO C81x (Ice Blue, 64 GB)",POCO,10999,18999,42% off,4,201,14,3 GB RAM,64 GB ROM,5200 mAh Lithium-Ion Polymer Battery,T7250 Processor,17.48 cm (6.88 inch) Display,13MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c81x-ice-blue-64-gb/p/itmf2e3aacd5257e?pid=MOBHMYWRWPE4S8G6&lid=LSTMOBHMYWRWPE4S8G6INAADH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHMYWRWPE4S8G6.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
14,"MOTOROLA g37 (PANTONE Nautical Blue, 64 GB)",MOTOROLA,14999,24999,40% off,4.3,439,29,4 GB RAM,64 GB ROM,5200 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-pantone-nautical-blue-64-gb/p/itm5d235b295291f?pid=MOBHHWB6YAKNZGPB&lid=LSTMOBHHWB6YAKNZGPBGLLTUW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHHWB6YAKNZGPB.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
15,"MOTOROLA g06 power (Pantone Laurel Oak, 64 GB)",MOTOROLA,12999,19999,35% off,4.2,"18,766","1,085",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-laurel-oak-64-gb/p/itm1010d22c11412?pid=MOBHN973VRPBQTKY&lid=LSTMOBHN973VRPBQTKYGYH2X6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHN973VRPBQTKY.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
16,"POCO C85x (Elite Black, 64 GB)",POCO,12499,20999,40% off,4.1,"2,372",113,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-elite-black-64-gb/p/itm0f0a9684d1e33?pid=MOBHMGG5SMZEFPTQ&lid=LSTMOBHMGG5SMZEFPTQWBI5L3&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHMGG5SMZEFPTQ.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
17,"MOTOROLA g37 (PANTONE Capri, 64 GB)",MOTOROLA,14999,24999,40% off,4.3,439,29,4 GB RAM,64 GB ROM,5200 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-pantone-capri-64-gb/p/itm54f0e687c7b29?pid=MOBHHWB6U3Q3RYFD&lid=LSTMOBHHWB6U3Q3RYFDYGJVNO&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHHWB6U3Q3RYFD.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
18,"POCO M7 Plus 5G (Carbon Black, 128 GB)",POCO,15999,16999,5% off,4.3,"10,091",634,6 GB RAM,128 GB ROM,7000 mAh Battery,Snapdragon 6s Gen 3 5G Processor,17.53 cm (6.9 inch) Display,50MP AI Dual Camera,5G,https://www.flipkart.com/poco-m7-plus-5g-carbon-black-128-gb/p/itmb4301b9afe80c?pid=MOBHETX6NVUH8VPG&lid=LSTMOBHETX6NVUH8VPGINMDBZ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHETX6NVUH8VPG.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
19,"HMD Vibe2 5G (Peach Pink, 64 GB)",HMD,12999,17999,27% off,4.6,"1,979",66,4 GB RAM,64 GB ROM,6000 mAh Li-Poly Battery,,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/hmd-vibe2-5g-peach-pink-64-gb/p/itm71c3ae6df2a26?pid=MOBHN6XYHR2G4DPH&lid=LSTMOBHN6XYHR2G4DPHDCM2MY&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHN6XYHR2G4DPH.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
20,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)",MOTOROLA,29999,42999,30% off,4.4,"10,510","1,063",8 GB RAM,128 GB ROM,7000 mAh Battery,Snapdragon 7s Gen 4 Processor,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-128-gb/p/itmea2471033901a?pid=MOBHJ7TXN7CGKUYZ&lid=LSTMOBHJ7TXN7CGKUYZGAEDHA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHJ7TXN7CGKUYZ.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
21,"realme P4 Lite (Sea Blue, 64 GB)",realme,11999,24999,52% off,4,"3,079",162,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-sea-blue-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KEQPFYJ5U&lid=LSTMOBHMX7KEQPFYJ5UYOGZ28&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHMX7KEQPFYJ5U.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
22,"HMD VIBE2 5G (Nordic Blue, 128 GB)",HMD,16999,24999,32% off,,,,6 GB RAM,128 GB ROM,6000 mAh Li-Poly Battery,,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/hmd-vibe2-5g-nordic-blue-128-gb/p/itm71c3ae6df2a26?pid=MOBHNS6YYSAJPVHZ&lid=LSTMOBHNS6YYSAJPVHZHEOKCG&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_TrendingId_tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHNS6YYSAJPVHZ.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
23,"POCO M8 (Frost Silver, 128 GB)",POCO,19999,25999,23% off,4.3,"1,814",174,6 GB RAM,128 GB ROM,5520 mAh Battery,,17.2 cm (6.77 inch) Full HD+ Display,50MP Rear Camera | 20MP Front Camera,,https://www.flipkart.com/poco-m8-frost-silver-128-gb/p/itm42b9da2073832?pid=MOBHMGG5HBC8MRBG&lid=LSTMOBHMGG5HBC8MRBGXF9FVG&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHMGG5HBC8MRBG.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
24,"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 128 GB)",MOTOROLA,22999,24999,8% off,4.4,"1,23,060","7,214",8 GB RAM,128 GB ROM,5500 mAh Battery,Dimensity 7400 Processor,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-slipstream-128-gb/p/itmac55f534dd027?pid=MOBHHD2K5N9G9VJY&lid=LSTMOBHHD2K5N9G9VJYMQ1MCU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=203edd84-3ab8-4d15-8a84-0d03dd5d146f.MOBHHD2K5N9G9VJY.SEARCH&ppt=None&ppn=None&ssid=vtvocx8w9c0000001781858620268&qH=a5594894156db043&ov_redirect=true,2026-06-19
25,"realme P4 Lite 5G (Mosaic Green, 64 GB)",realme,14999,28999,48% off,4.3,"6,847",355,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-64-gb/p/itm90c243961f214?pid=MOBHN7A8SZ7F9C7T&lid=LSTMOBHN7A8SZ7F9C7TYM0TGX&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBHN7A8SZ7F9C7T.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
26,"MOTOROLA Edge 60 Pro (Pantone Shadow, 256 GB)",MOTOROLA,29999,36999,18% off,4.3,"52,512","3,943",8 GB RAM,256 GB ROM,6000 mAh Battery,Dimensity 8350 Processor,17.02 cm (6.7 inch) Display,50MP + 50MP + 10MP | 50MP Front Camera,,https://www.flipkart.com/motorola-edge-60-pro-pantone-shadow-256-gb/p/itm3823c3f8f3cc9?pid=MOBH9C9JEHCZYHF2&lid=LSTMOBH9C9JEHCZYHF2YESB5E&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBH9C9JEHCZYHF2.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
27,"realme P4R 5G (Silver Glare, 128 GB)",realme,18999,25999,26% off,,,,4 GB RAM,128 GB ROM,8000 mAh Lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_27&otracker=search&fm=organic&iid=en_qTkUjgouZyt0Go_e9znremChBoTZdXN_jkDOQVxZtmbQAFRjMHGEOmhQ-QTeRwRBG01UK73gSIyt1cyUQFI_ex1p4VBqAzovT3FhhnAKhnVfG53Llb8Asad5sgV6Qhux&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
28,"OPPO K14x 5G (Icy Blue, 64 GB)",OPPO,15999,19999,20% off,4.3,"4,356",244,4 GB RAM,64 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-icy-blue-64-gb/p/itm188c7a4b69292?pid=MOBHKZF3YEJNPZHZ&lid=LSTMOBHKZF3YEJNPZHZKAKWY1&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_28&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBHKZF3YEJNPZHZ.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
29,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)",MOTOROLA,33999,49999,32% off,4.3,"2,104",211,12 GB RAM,256 GB ROM,7000 mAh Battery,Snapdragon 7s Gen 4 Processor,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-256-gb/p/itm4261a778cb993?pid=MOBHJ7TXQGMFR7D9&lid=LSTMOBHJ7TXQGMFR7D9SD24SW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_29&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBHJ7TXQGMFR7D9.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
30,"Samsung M06 5G (Blazing Black, 128 GB)",Samsung,12739,15499,17% off,4.1,"2,922",171,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-blazing-black-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYF4GZXGWW6&lid=LSTMOBH9UYF4GZXGWW6MAZISQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_30&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBH9UYF4GZXGWW6.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
31,"HMD Vibe2 5G (Nordic Blue, 128 GB)",HMD,14999,19999,25% off,4.6,"1,979",66,4 GB RAM,128 GB ROM,6000 mAh Li-Poly Battery,,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/hmd-vibe2-5g-nordic-blue-128-gb/p/itm71c3ae6df2a26?pid=MOBHN6XYNGZQCBWB&lid=LSTMOBHN6XYNGZQCBWBVAYNRE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_31&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBHN6XYNGZQCBWB.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
32,"Ai+ Pulse 2 (Blue, 128 GB)",Ai+,11499,11999,4% off,3.8,"4,254",344,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itmd59202944d081?pid=MOBHKHPYW49R78RA&lid=LSTMOBHKHPYW49R78RAR9LHZP&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_32&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBHKHPYW49R78RA.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
33,"Ai+ Pulse 2 (Black, 128 GB)",Ai+,11499,11999,4% off,3.8,"4,254",344,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm2bd64c011e879?pid=MOBHKHPYFVH2CKBW&lid=LSTMOBHKHPYFVH2CKBW74R6IA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBHKHPYFVH2CKBW.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
34,"POCO C81x (Crystal Black, 64 GB)",POCO,10999,18999,42% off,4,201,14,3 GB RAM,64 GB ROM,5200 mAh Lithium-Ion Polymer Battery,T7250 Processor,17.48 cm (6.88 inch) Display,13MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c81x-crystal-black-64-gb/p/itmcc7b133522987?pid=MOBHMYWRXCQBZ7D2&lid=LSTMOBHMYWRXCQBZ7D2WUWSH4&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=fd2d355b-ccb2-45f3-ad91-317d5f69b095.MOBHMYWRXCQBZ7D2.SEARCH&ppt=None&ppn=None&ssid=2syyczgds00000001781858623744&qH=a5594894156db043&ov_redirect=true,2026-06-19
