S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"LAVA Bold N2 Lite (Kolar Gold, 64 GB)",LAVA,8999,11499,21% off,4.1,433,18,3 GB RAM,64 GB ROM,5000 mAh Li-ion Battery,,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/lava-bold-n2-lite-kolar-gold-64-gb/p/itm89829830bc4ff?pid=MOBHNSAGKCHVH7ST&lid=LSTMOBHNSAGKCHVH7ST0XSKKQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHNSAGKCHVH7ST.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
2,"Samsung Galaxy F07 (Green, 64 GB)",Samsung,11999,,,4.3,"9,500",669,4 GB RAM,64 GB ROM,5000 mAh Battery,Helio G99 Processor,17.02 cm (6.7 inch) Full HD+ Super AMOLED Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/samsung-galaxy-f07-green-64-gb/p/itm294cbb65839e6?pid=MOBHMGHHXHYZEAVB&lid=LSTMOBHMGHHXHYZEAVBR68SR7&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHMGHHXHYZEAVB.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
3,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,10999,,,4.2,"9,642",649,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGJBHZI8&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
4,"HMD Vibe2 5G (Cosmic Lavender, 128 GB)",HMD,16999,19999,15% off,4.5,"4,513",418,4 GB RAM,128 GB ROM,6000 mAh Li-Poly Battery,,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/hmd-vibe2-5g-cosmic-lavender-128-gb/p/itm71c3ae6df2a26?pid=MOBHN6XYGKZEYC64&lid=LSTMOBHN6XYGKZEYC6485EX8Y&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHN6XYGKZEYC64.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
5,"vivo T5x 5G (Cyber Green, 256 GB)",vivo,30999,33999,8% off,4.4,"22,324","1,685",8 GB RAM,256 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-cyber-green-256-gb/p/itm7da8aa253e72b?pid=MOBHH69NQGVVYQSG&lid=LSTMOBHH69NQGVVYQSGAVFZV6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHH69NQGVVYQSG.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
6,"Ai+ Pulse 2 (Green, 64 GB)",Ai+,10999,,,4.2,"9,642",649,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-green-64-gb/p/itm8475838cc2064?pid=MOBHKHPYZHDPMZSR&lid=LSTMOBHKHPYZHDPMZSRLBINVS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHKHPYZHDPMZSR.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
7,"LAVA Virat V1 (Nilgiri Blue, 64 GB)",LAVA,9999,12999,23% off,4.2,206,21,4 GB RAM,64 GB ROM,5000 mAh Battery,,17.14 cm (6.75 inch) Display,13MP Rear Camera,,https://www.flipkart.com/lava-virat-v1-nilgiri-blue-64-gb/p/itmed225fe6c3db4?pid=MOBHZ7KNECQC8BKW&lid=LSTMOBHZ7KNECQC8BKWAYNZG1&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHZ7KNECQC8BKW.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
8,"Samsung M06 5G (Blazing Black, 128 GB)",Samsung,14866,16999,12% off,4.1,"5,349",360,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-blazing-black-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYF4GZXGWW6&lid=LSTMOBH9UYF4GZXGWW6B69LOR&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBH9UYF4GZXGWW6.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
9,"realme P4 Lite (Beach Gold, 64 GB)",realme,12999,24999,48% off,3.9,"5,691",363,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KF4XYHTDM&lid=LSTMOBHMX7KF4XYHTDMOP4DJY&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHMX7KF4XYHTDM.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
10,"OnePlus N6 5G (Fresh Mint, 128 GB)",OnePlus,22539,30999,27% off,4.1,263,21,4 GB RAM,128 GB ROM,8000 mAh Battery,,17.27 cm (6.8 inch) Display,50MP Rear Camera,,https://www.flipkart.com/oneplus-n6-5g-fresh-mint-128-gb/p/itm73a3c7e824695?pid=MOBHZVFJZJS8EE7G&lid=LSTMOBHZVFJZJS8EE7GIJU66G&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHZVFJZJS8EE7G.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
11,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,14907,15499,3% off,4.1,"5,349",360,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRQVQUIV&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
12,"MOTOROLA g67 power 5G (Pantone CILANTRO, 256 GB)",MOTOROLA,27999,30999,9% off,4.2,888,64,12 GB RAM,256 GB ROM,7000 mAh Battery,7s Gen 2 Processor,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,,https://www.flipkart.com/motorola-g67-power-5g-pantone-cilantro-256-gb/p/itme91d2943b446d?pid=MOBHN3UXSVHPQ7MC&lid=LSTMOBHN3UXSVHPQ7MCN0OLIS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHN3UXSVHPQ7MC.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
13,"MOTOROLA g37 power (PANTONE Capri, 64 GB)",MOTOROLA,17999,26499,32% off,4.2,"5,709",580,4 GB RAM,64 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-capri-64-gb/p/itmde5e2403ff964?pid=MOBHMHG65H7QGMHS&lid=LSTMOBHMHG65H7QGMHS4CXIMU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHMHG65H7QGMHS.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
14,"Ai+ Pulse 2 (Pink, 64 GB)",Ai+,10999,,,4.2,"9,642",649,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-pink-64-gb/p/itmb3d9ab3459289?pid=MOBHKHPYGPUYAFQH&lid=LSTMOBHKHPYGPUYAFQHBVI3RO&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHKHPYGPUYAFQH.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
15,"vivo T5x 5G (Cyber Green, 128 GB)",vivo,24999,28999,13% off,4.4,"18,946","1,279",6 GB RAM,128 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-cyber-green-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NGFZAYK6M&lid=LSTMOBHH69NGFZAYK6MYQKNQD&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHH69NGFZAYK6M.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
16,"HMD Vibe2 5G (Peach Pink, 128 GB)",HMD,16999,19999,15% off,4.5,"4,513",418,4 GB RAM,128 GB ROM,6000 mAh Li-Poly Battery,,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/hmd-vibe2-5g-peach-pink-128-gb/p/itm71c3ae6df2a26?pid=MOBHN6XYSHFH3BNJ&lid=LSTMOBHN6XYSHFH3BNJAIKEZZ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHN6XYSHFH3BNJ.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
17,"POCO C85x (Sunset Gold, 64 GB)",POCO,13999,20999,33% off,4.2,"5,655",714,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-sunset-gold-64-gb/p/itm6b8cdd362c306?pid=MOBHMGG5PYZRFMKU&lid=LSTMOBHMGG5PYZRFMKUWRLUZB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHMGG5PYZRFMKU.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
18,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,15999,19999,20% off,4.2,"22,644","1,563",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
19,"Samsung Galaxy M17 5G (Sapphire Black, 128 GB)",Samsung,17243,17999,4% off,4.1,"3,970",359,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-galaxy-m17-5g-sapphire-black-128-gb/p/itmc3b8f7b511eca?pid=MOBHGU9DRM2XDSU2&lid=LSTMOBHGU9DRM2XDSU2T8PSE4&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=7fd52ed3-295f-4e63-9f28-e9761f390b5b.MOBHGU9DRM2XDSU2.SEARCH&ppt=None&ppn=None&ssid=iwohaozmfk0000001787371364040&qH=a5594894156db043&ov_redirect=true,2026-08-22
