S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,9499,10999,13% off,4.3,"5,072",224,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
2,"Ai+ Pulse 2 (Blue, 64 GB)",Ai+,9499,10999,13% off,4.3,"5,072",224,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCXXI7UT&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
3,"Ai+ Pulse 2 (Green, 64 GB)",Ai+,9499,10999,13% off,4.3,"5,072",224,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-green-64-gb/p/itm8475838cc2064?pid=MOBHKHPYZHDPMZSR&lid=LSTMOBHKHPYZHDPMZSRLBINVS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHKHPYZHDPMZSR.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
4,"MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB)",MOTOROLA,15999,30499,47% off,4.3,"1,327",195,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-nautical-blue-128-gb/p/itmf752f4981d932?pid=MOBHHVFYGN57RYAH&lid=LSTMOBHHVFYGN57RYAH8U08EM&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHHVFYGN57RYAH.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
5,"realme P4 Lite (Beach Gold, 128 GB)",realme,12999,13999,7% off,4,"3,771",205,4 GB RAM,128 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-128-gb/p/itm534024e2339ef?pid=MOBHK685K37ZCSPU&lid=LSTMOBHK685K37ZCSPUTZ3SXB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHK685K37ZCSPU.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
6,"Samsung Galaxy F36 5G (Black, 128 GB)",Samsung,25499,,,4.3,"11,833",819,6 GB RAM,128 GB ROM,5000 mAh Battery,Samsung Exynos 1380 Processor,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 13MP Front Camera,,https://www.flipkart.com/samsung-galaxy-f36-5g-black-128-gb/p/itm195a9802ad40d?pid=MOBHMWFXYYAJFTZJ&lid=LSTMOBHMWFXYYAJFTZJBODLEA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMWFXYYAJFTZJ.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
7,"MOTOROLA g37 power (PANTONE Impenetrable, 128 GB)",MOTOROLA,15999,30499,47% off,4.3,"1,327",195,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-128-gb/p/itm566f6ada1190f?pid=MOBHHVFYC3QU3CAQ&lid=LSTMOBHHVFYC3QU3CAQGXXTZS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHHVFYC3QU3CAQ.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
8,"POCO C81x (Ice Blue, 64 GB)",POCO,11999,18999,36% off,4.1,298,16,3 GB RAM,64 GB ROM,5200 mAh Lithium-Ion Polymer Battery,T7250 Processor,17.48 cm (6.88 inch) Display,13MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c81x-ice-blue-64-gb/p/itmf2e3aacd5257e?pid=MOBHMYWRWPE4S8G6&lid=LSTMOBHMYWRWPE4S8G6INAADH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMYWRWPE4S8G6.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
9,"HMD VIBE2 5G (Nordic Blue, 128 GB)",HMD,24999,,,4.3,162,7,6 GB RAM,128 GB ROM,6000 mAh Li-Poly Battery,,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/hmd-vibe2-5g-nordic-blue-128-gb/p/itm71c3ae6df2a26?pid=MOBHNS6YYSAJPVHZ&lid=LSTMOBHNS6YYSAJPVHZHEOKCG&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHNS6YYSAJPVHZ.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
10,"MOTOROLA g37 (PANTONE Impenetrable, 64 GB)",MOTOROLA,13999,24999,44% off,4.4,"1,340",74,4 GB RAM,64 GB ROM,5200 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-pantone-impenetrable-64-gb/p/itm40c0c7bcb21fc?pid=MOBHHWB6GWE2CKHU&lid=LSTMOBHHWB6GWE2CKHUQEA6X8&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHHWB6GWE2CKHU.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
11,"MOTOROLA g37 power (PANTONE Impenetrable, 64 GB)",MOTOROLA,14999,26499,43% off,4.3,"1,327",195,4 GB RAM,64 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-64-gb/p/itm81d7e4cd8df99?pid=MOBHMHG6CCNS5UWR&lid=LSTMOBHMHG6CCNS5UWRI3ZOW4&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMHG6CCNS5UWR.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
12,"POCO C85x (Elite Black, 64 GB)",POCO,13999,20999,33% off,4.1,"3,208",149,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-elite-black-64-gb/p/itm0f0a9684d1e33?pid=MOBHMGG5SMZEFPTQ&lid=LSTMOBHMGG5SMZEFPTQWBI5L3&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMGG5SMZEFPTQ.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
13,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,13999,19999,30% off,4.2,"20,250","1,173",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
14,"POCO C85x (Emerald Green, 128 GB)",POCO,14999,21999,31% off,4.1,"3,208",149,4 GB RAM,128 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-emerald-green-128-gb/p/itm2ed0d15dfc872?pid=MOBHMGG5JUYG9DCY&lid=LSTMOBHMGG5JUYG9DCYHB3OAA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMGG5JUYG9DCY.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
15,"POCO C85x (Sunset Gold, 64 GB)",POCO,13999,20999,33% off,4.1,"3,208",149,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-sunset-gold-64-gb/p/itm6b8cdd362c306?pid=MOBHMGG5PYZRFMKU&lid=LSTMOBHMGG5PYZRFMKUWRLUZB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMGG5PYZRFMKU.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
16,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,13099,16999,22% off,4.1,"3,935",222,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HR7PUPFR&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
17,"Ai+ Nova 2 5G (Blue, 64 GB)",Ai+,11999,13999,14% off,4.4,"3,461",111,4 GB RAM,64 GB ROM,6000 mAh Battery,T8200 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-5g-blue-64-gb/p/itm20a7387042b2c?pid=MOBHKHPYHHSYZWHF&lid=LSTMOBHKHPYHHSYZWHFGIS9RH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHKHPYHHSYZWHF.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
18,"realme P4R 5G (Silver Glare, 128 GB)",realme,18999,34999,45% off,4.4,791,56,4 GB RAM,128 GB ROM,8000 mAh Lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMYR3EJZ8J2ES.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
19,"realme P4 Lite (Beach Gold, 64 GB)",realme,11999,24999,52% off,4,"3,771",205,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KF4XYHTDM&lid=LSTMOBHMX7KF4XYHTDMBW6TWC&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMX7KF4XYHTDM.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
20,"MOTOROLA g57 power 5G Snapdragon (Pantone Regatta, 128 GB)",MOTOROLA,20999,21999,4% off,4.4,"50,093","2,958",8 GB RAM,128 GB ROM,7000 mAh Battery,6s Gen 4 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 8MP Front Camera,,https://www.flipkart.com/motorola-g57-power-5g-snapdragon-pantone-regatta-128-gb/p/itmdab5f9f1bf87b?pid=MOBHN974PMZMQ5HS&lid=LSTMOBHN974PMZMQ5HSDPUTDJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHN974PMZMQ5HS.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
21,"Ai+ Pulse 2 (Pink, 64 GB)",Ai+,9499,10999,13% off,4.3,"5,072",224,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-pink-64-gb/p/itmb3d9ab3459289?pid=MOBHKHPYGPUYAFQH&lid=LSTMOBHKHPYGPUYAFQHBVI3RO&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHKHPYGPUYAFQH.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
22,"OPPO K14x 5G (Prism Violet, 64 GB)",OPPO,15999,19999,20% off,4.3,"5,368",279,4 GB RAM,64 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-prism-violet-64-gb/p/itm188c7a4b69292?pid=MOBHKZF3DGME8JHG&lid=LSTMOBHKZF3DGME8JHGGNMUIW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHKZF3DGME8JHG.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
23,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)",MOTOROLA,29499,42999,31% off,4.4,"12,887","1,219",8 GB RAM,128 GB ROM,7000 mAh Battery,Snapdragon 7s Gen 4 Processor,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-128-gb/p/itmea2471033901a?pid=MOBHJ7TXN7CGKUYZ&lid=LSTMOBHJ7TXN7CGKUYZGAEDHA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHJ7TXN7CGKUYZ.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
24,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Samsung,13999,16999,17% off,4.2,"47,333","2,983",4 GB RAM,128 GB ROM,5000 mAh Battery,Dimensity 6300 Processor,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-128-gb/p/itm7602d48021fe1?pid=MOBHMGHHNYS7WF88&lid=LSTMOBHMGHHNYS7WF88Q60Z1G&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=6747b775-4f99-427f-b537-f30fdb3dc0ee.MOBHMGHHNYS7WF88.SEARCH&ppt=None&ppn=None&ssid=ke4db46bhs0000001783749410455&qH=a5594894156db043&ov_redirect=true,2026-07-11
25,"Samsung M06 5G (Blazing Black, 128 GB)",Samsung,13163,13999,5% off,4.1,"3,935",222,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-blazing-black-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYF4GZXGWW6&lid=LSTMOBH9UYF4GZXGWW6B69LOR&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=bf4f248a-7041-4b67-a15c-a322de067588.MOBH9UYF4GZXGWW6.SEARCH&ppt=None&ppn=None&ssid=fs310ywfhs0000001783749414416&qH=a5594894156db043&ov_redirect=true,2026-07-11
