S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,Vivo T4 Lite 5G (Titanium Gold 2026) (4GB 128GB),Vivo,18999,28999,34% off,4.3,"42,701","1,913",4 GB RAM,128 GB ROM,6000 mAh Battery,Dimensity 6300 5G Processor,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,5G,https://www.flipkart.com/vivo-t4-lite-5g-titanium-gold-2026-4gb-128gb/p/itm49fb53d099f3c?pid=MOBHNCRKN8ZBGAJR&lid=LSTMOBHNCRKN8ZBGAJREUTFV0&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_49&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHNCRKN8ZBGAJR.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
2,"vivo T5x 5G (Cyber Green, 256 GB)",vivo,30999,33999,8% off,4.4,"23,418","1,752",8 GB RAM,256 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-cyber-green-256-gb/p/itm7da8aa253e72b?pid=MOBHH69NQGVVYQSG&lid=LSTMOBHH69NQGVVYQSGAVFZV6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_50&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHH69NQGVVYQSG.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
3,"realme P4s 5G (Titanium Gray, 128 GB)",realme,34999,48999,28% off,,,,8 GB RAM,128 GB ROM,8000 mAh Battery,Dimensity 7400 Processor,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 8MP | 16MP Front Camera,,https://www.flipkart.com/realme-p4s-5g-titanium-gray-128-gb/p/itmcb2e7e552a5ef?pid=MOBHPBHATYTBGZXN&lid=LSTMOBHPBHATYTBGZXNW48J46&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_51&otracker=search&fm=organic&iid=en_1Uq-DxPONdtNBQ20A_KVz14AvoG-6vM2IbVri3WOXMeJXbAYQbWuir1Tv5JkwmQzz7co-kHdlkXrCqiKS0jRLfkwqVf4RX0xO9DhUsY9hnsLKh3Gah3820qA5Q4onU2X&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
4,"realme P4 Lite 5G (Mosaic Blue, 128 GB)",realme,19499,32999,40% off,4.2,"13,342",836,4 GB RAM,128 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-128-gb/p/itm90c243961f214?pid=MOBHN7A8MNWG6FFH&lid=LSTMOBHN7A8MNWG6FFHNRI9KK&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_52&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHN7A8MNWG6FFH.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
5,"realme P4x 5G (Matte Silver, 128 GB)",realme,24999,38999,35% off,4.3,"15,019","1,292",6 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 7400 Ultra Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/realme-p4x-5g-matte-silver-128-gb/p/itm575b1540859e4?pid=MOBHN7A8H9WAG4PD&lid=LSTMOBHN7A8H9WAG4PD4J7IQE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_53&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHN7A8H9WAG4PD.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
6,"POCO C85x (Elite Black, 64 GB)",POCO,13999,20999,33% off,4.1,"6,046",763,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-elite-black-64-gb/p/itm0f0a9684d1e33?pid=MOBHMGG5SMZEFPTQ&lid=LSTMOBHMGG5SMZEFPTQ31I99O&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_54&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHMGG5SMZEFPTQ.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
7,"OnePlus Nord CE6 Lite (Hyper Black, 128 GB)",OnePlus,28985,33999,14% off,4.3,803,50,8 GB RAM,128 GB ROM,7000 mAh Battery,Mediatek Dimensity 7400 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/oneplus-nord-ce6-lite-hyper-black-128-gb/p/itm894a5599b758b?pid=MOBHN8CA4A6Z3KMZ&lid=LSTMOBHN8CA4A6Z3KMZS2V2L5&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_55&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHN8CA4A6Z3KMZ.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
8,"REDMI A7 Pro 5G (Black, 64 GB)",REDMI,14653,15999,8% off,4,"3,231",262,4 GB RAM,64 GB ROM,6300 mAh Battery,UNISOC T8300 octa-core processor Processor,17.53 cm (6.9 inch) Full HD+ Display,32MP Rear Camera,,https://www.flipkart.com/redmi-a7-pro-5g-black-64-gb/p/itm88c66032a6b5e?pid=MOBHMJQCVDFJWJCY&lid=LSTMOBHMJQCVDFJWJCYXXN89H&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_56&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHMJQCVDFJWJCY.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
9,"MOTOROLA g57 power 5G Snapdragon (Pantone Regatta, 128 GB)",MOTOROLA,21999,,,4.4,"54,817","3,932",8 GB RAM,128 GB ROM,7000 mAh Battery,6s Gen 4 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 8MP Front Camera,,https://www.flipkart.com/motorola-g57-power-5g-snapdragon-pantone-regatta-128-gb/p/itmdab5f9f1bf87b?pid=MOBHN974PMZMQ5HS&lid=LSTMOBHN974PMZMQ5HSK6FWL6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_57&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBHN974PMZMQ5HS.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
10,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,18990,19999,5% off,4.1,"2,453",171,6 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYF3VCXJ279&lid=LSTMOBH9UYF3VCXJ279FHQVJB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_3_58&otracker=search&fm=organic&iid=e85bea18-c4e3-4357-b2fa-edd78b92defe.MOBH9UYF3VCXJ279.SEARCH&ppt=None&ppn=None&ssid=5ttwgazdf40000001788081784142&qH=a5594894156db043&ov_redirect=true,2026-08-30
