S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"Coolpad COOL 30I (Golden, 256 GB)",Coolpad,11999,13999,14% off,,,,6 GB RAM,256 GB ROM,4500 mAh Battery,,16.66 cm (6.56 inch) Full HD Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/coolpad-cool-30i-golden-256-gb/p/itm2fb3143787dbe?pid=MOBHNWGVZDZPPZ4Y&lid=LSTMOBHNWGVZDZPPZ4YIS9CJY&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=en_6nfyVej6KEL5OpehL6bCdMnvASOIJfqIWKHTMP3-lpn5M_KwDOT7u26dSshosw0kqv41h7qTVGastW4ueKEjwzeRB5mYSgR7rq3Xt0ZgI034N4_R4zQYQbYXqKCZGXp2&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
2,"realme P4 Lite (Beach Gold, 128 GB)",realme,13499,13999,3% off,4,"3,472",193,4 GB RAM,128 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-128-gb/p/itm534024e2339ef?pid=MOBHK685K37ZCSPU&lid=LSTMOBHK685K37ZCSPUTZ3SXB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHK685K37ZCSPU.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
3,"realme P4 Lite 5G (Mosaic Blue, 64 GB)",realme,15499,28999,46% off,4.3,"8,300",421,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHN7A8CMJGRACT&lid=LSTMOBHN7A8CMJGRACTDRIOJU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHN7A8CMJGRACT.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
4,"MOTOROLA g37 (PANTONE Impenetrable, 64 GB)",MOTOROLA,14999,24999,40% off,4.3,913,53,4 GB RAM,64 GB ROM,5200 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-pantone-impenetrable-64-gb/p/itm40c0c7bcb21fc?pid=MOBHHWB6GWE2CKHU&lid=LSTMOBHHWB6GWE2CKHUQEA6X8&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHHWB6GWE2CKHU.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
5,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,12999,19999,35% off,4.2,"19,595","1,149",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
6,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,13249,15499,14% off,4.1,"3,485",198,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRAJBG4M&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
7,"OPPO K14 5G (Prism White, 256 GB)",OPPO,23999,29999,20% off,4.4,974,71,8 GB RAM,256 GB ROM,7000 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/oppo-k14-5g-prism-white-256-gb/p/itm2a5cc1d23c2af?pid=MOBHKQYYS6KNAPHZ&lid=LSTMOBHKQYYS6KNAPHZ4DCHQR&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHKQYYS6KNAPHZ.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
8,"realme P4 Lite 5G (Mosaic Green, 64 GB)",realme,15499,28999,46% off,4.3,"8,300",421,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-64-gb/p/itm90c243961f214?pid=MOBHN7A8SZ7F9C7T&lid=LSTMOBHN7A8SZ7F9C7TYM0TGX&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHN7A8SZ7F9C7T.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
9,"vivo T5x 5G (Cyber Green, 128 GB)",vivo,22999,28999,20% off,4.4,"12,588",709,6 GB RAM,128 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-cyber-green-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NGFZAYK6M&lid=LSTMOBHH69NGFZAYK6MYQKNQD&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHH69NGFZAYK6M.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
10,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,10999,,,4.3,"4,287",188,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=7366305b-685c-446f-8b3d-776d2b919153.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=bf73w700sg0000001782975214007&qH=a5594894156db043&ov_redirect=true,2026-07-02
