S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"Ai+ Pulse 2 (Blue, 128 GB)",Ai+,11999,,,3.7,"9,407",890,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itmd59202944d081?pid=MOBHKHPYW49R78RA&lid=LSTMOBHKHPYW49R78RAR9LHZP&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHKHPYW49R78RA.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
2,"Apple iPhone 15 (Black, 128 GB)",Apple,59900,,,4.6,"2,48,416","9,767",,,,"A16 Bionic Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,,https://www.flipkart.com/apple-iphone-15-black-128-gb/p/itm6ac6485515ae4?pid=MOBGTAGPTB3VS24W&lid=LSTMOBGTAGPTB3VS24WKFODHL&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBGTAGPTB3VS24W.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
3,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Samsung,13999,,,4.2,"47,971","3,563",4 GB RAM,128 GB ROM,5000 mAh Battery,Dimensity 6300 Processor,43.23 cm (17.018 cm) HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-128-gb/p/itm140da3412b73b?pid=MOBH9AS4FA5RUHSY&lid=LSTMOBH9AS4FA5RUHSYIYVIFO&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBH9AS4FA5RUHSY.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
4,"OnePlus Nord CE6 Lite (Hyper Black, 128 GB)",OnePlus,29129,33999,14% off,4.3,"1,005",65,8 GB RAM,128 GB ROM,7000 mAh Battery,Mediatek Dimensity 7400 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/oneplus-nord-ce6-lite-hyper-black-128-gb/p/itm894a5599b758b?pid=MOBHN8CA4A6Z3KMZ&lid=LSTMOBHN8CA4A6Z3KMZLOO9M0&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHN8CA4A6Z3KMZ.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
5,"vivo T5 Lite 44W 5G (Twilight Shadow, 128 GB)",vivo,22999,38499,40% off,4.3,"2,780",215,6 GB RAM,128 GB ROM,6500 mAh Li-ion Battery,Dimensity 6300 5G Processor,17.12 cm (6.74 inch) HD+ Display,50MP + 0.08MP | 5MP Front Camera,5G,https://www.flipkart.com/vivo-t5-lite-44w-5g-twilight-shadow-128-gb/p/itm5420c578ec2df?pid=MOBHNDTDY4HFGV2T&lid=LSTMOBHNDTDY4HFGV2TRKEJQX&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHNDTDY4HFGV2T.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
6,"MOTOROLA g57 power 5G Snapdragon (Pantone Regatta, 128 GB)",MOTOROLA,21999,,,4.4,"56,379","4,067",8 GB RAM,128 GB ROM,7000 mAh Battery,6s Gen 4 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 8MP Front Camera,,https://www.flipkart.com/motorola-g57-power-5g-snapdragon-pantone-regatta-128-gb/p/itmdab5f9f1bf87b?pid=MOBHN974PMZMQ5HS&lid=LSTMOBHN974PMZMQ5HSK6FWL6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHN974PMZMQ5HS.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
7,"Ai+ Nova 2 5G (Blue, 128 GB)",Ai+,14999,,,4.1,"5,291",398,6 GB RAM,128 GB ROM,6000 mAh Battery,T8200 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-5g-blue-128-gb/p/itm149ae9e602599?pid=MOBHKHPYRKWUQAA2&lid=LSTMOBHKHPYRKWUQAA2VQX454&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHKHPYRKWUQAA2.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
8,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,10999,,,4.1,"12,144",849,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
9,"Apple iPhone 16 (Black, 128 GB)",Apple,69900,,,4.6,"1,98,697","8,591",,,,"A18 Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBH4DQFG8NKFRDY.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
10,"Ai+ Pulse 2 (Pink, 64 GB)",Ai+,10999,,,4.1,"12,144",849,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-pink-64-gb/p/itmb3d9ab3459289?pid=MOBHKHPYGPUYAFQH&lid=LSTMOBHKHPYGPUYAFQHBVI3RO&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHKHPYGPUYAFQH.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
11,"Ai+ Pulse 2 (Blue, 64 GB)",Ai+,10999,,,4.1,"12,144",849,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCODDALK&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
12,"Ai+ Nova 2 5G (Blue, 64 GB)",Ai+,13999,,,4.3,"6,638",357,4 GB RAM,64 GB ROM,6000 mAh Battery,T8200 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-5g-blue-64-gb/p/itm20a7387042b2c?pid=MOBHKHPYHHSYZWHF&lid=LSTMOBHKHPYHHSYZWHFGIS9RH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHKHPYHHSYZWHF.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
13,"Ai+ Pulse 2 (Purple, 128 GB)",Ai+,11499,15499,25% off,4.1,"12,144",849,4 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itm873a9bcc8fb43?pid=MOBHZPMCHGKFHBYZ&lid=LSTMOBHZPMCHGKFHBYZ6ZSAMY&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBHZPMCHGKFHBYZ.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
14,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,14990,16999,11% off,4.1,"6,019",415,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRNS31RJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=b896d6ec-a3bd-4738-9e93-bca08dbc2215.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=s3im80hcnk0000001789548255587&qH=a5594894156db043&ov_redirect=true,2026-09-16
