S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
11,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,13999,19999,30% off,4.2,"21,447","1,467",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
12,"Ai+ Nova 2 Neo 5G (Black, 64 GB)",Ai+,13999,17999,22% off,4.4,564,86,4 GB RAM,64 GB ROM,6000 mAh Li-polymer Battery,Dimensity 6300 Processor,17.13 cm (6.745 inch) HD+ Display,48MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-neo-5g-black-64-gb/p/itmcd9f38718a156?pid=MOBHZ8ZM7HKHGBZ8&lid=LSTMOBHZ8ZM7HKHGBZ8SKMNDP&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHZ8ZM7HKHGBZ8.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
13,"MOTOROLA g37 (PANTONE Capri, 64 GB)",MOTOROLA,13999,24999,44% off,4.3,"1,861",100,4 GB RAM,64 GB ROM,5200 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-pantone-capri-64-gb/p/itm54f0e687c7b29?pid=MOBHHWB6U3Q3RYFD&lid=LSTMOBHHWB6U3Q3RYFDYGJVNO&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHHWB6U3Q3RYFD.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
14,"realme C100x (Golden Coast, 64 GB)",realme,14999,29999,50% off,4,43,8,4 GB RAM,64 GB ROM,8000 mAh Battery,T7250 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-c100x-golden-coast-64-gb/p/itm488eb4026680c?pid=MOBHZMDTJ8MRNENF&lid=LSTMOBHZMDTJ8MRNENF0B9EB3&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHZMDTJ8MRNENF.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
15,"MOTOROLA g37 power (PANTONE Impenetrable, 128 GB)",MOTOROLA,15999,30499,47% off,4.2,"2,943",351,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-128-gb/p/itm566f6ada1190f?pid=MOBHHVFYC3QU3CAQ&lid=LSTMOBHHVFYC3QU3CAQGXXTZS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHHVFYC3QU3CAQ.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
16,"Ai+ Pulse 2 (Purple, 128 GB)",Ai+,11999,,,3.7,"6,742",621,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itme2f16e3250c0c?pid=MOBHKHPYU6PB9BJR&lid=LSTMOBHKHPYU6PB9BJRTZH163&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHKHPYU6PB9BJR.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
17,"MOTOROLA g37 power (PANTONE Capri, 128 GB)",MOTOROLA,15999,30499,47% off,4.2,"2,943",351,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-capri-128-gb/p/itm30e95f8678f47?pid=MOBHHVFYHG7QUTDZ&lid=LSTMOBHHVFYHG7QUTDZUQRD2N&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHHVFYHG7QUTDZ.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
18,"MOTOROLA g37 power (PANTONE Impenetrable, 64 GB)",MOTOROLA,14999,26499,43% off,4.2,"2,943",351,4 GB RAM,64 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-64-gb/p/itm81d7e4cd8df99?pid=MOBHMHG6CCNS5UWR&lid=LSTMOBHMHG6CCNS5UWRI3ZOW4&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHMHG6CCNS5UWR.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
19,"MOTOROLA Edge 70 (PANTONE Lily Pad, 256 GB)",MOTOROLA,27999,34999,20% off,4.4,"7,120",848,8 GB RAM,256 GB ROM,5000 mAh Battery,Snapdragon® 7 Gen 4 Processor,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50MP + 50MP | 50MP Front Camera,,https://www.flipkart.com/motorola-edge-70-pantone-lily-pad-256-gb/p/itm565ee9cacadf0?pid=MOBHHWX6M5AGUBZR&lid=LSTMOBHHWX6M5AGUBZRY4LLUZ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHHWX6M5AGUBZR.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
20,"realme P4 5G (Steel Grey, 256 GB)",realme,28999,50999,43% off,4.4,"21,339","1,793",8 GB RAM,256 GB ROM,7000 mAh Battery,Mediatek Dimensity 7400 Processor,17.2 cm (6.77 inch) Display,50MP + 8MP | 16MP Front Camera,,https://www.flipkart.com/realme-p4-5g-steel-grey-256-gb/p/itmf836e6de035a5?pid=MOBHN7A8DRHCGTSU&lid=LSTMOBHN7A8DRHCGTSUBSMBDL&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHN7A8DRHCGTSU.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
21,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",MOTOROLA,27999,37999,26% off,4.4,"47,387","3,237",12 GB RAM,256 GB ROM,5500 mAh Battery,Dimensity 7400 Processor,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-zephyr-256-gb/p/itm64e3872f24188?pid=MOBHN974GP9AXZEC&lid=LSTMOBHN974GP9AXZEC6NHT6R&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHN974GP9AXZEC.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
22,"MOTOROLA g37 power (PANTONE Impenetrable, 128 GB)",MOTOROLA,19999,37999,47% off,4.1,660,58,8 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-128-gb/p/itme156c3f7d6280?pid=MOBHMX5Y6G5HKRFS&lid=LSTMOBHMX5Y6G5HKRFSN2GAKT&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHMX5Y6G5HKRFS.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
23,"Ai+ Nova 2 Pro 5G (Purple, 128 GB)",Ai+,17999,21999,18% off,4.1,689,89,6 GB RAM,128 GB ROM,6000 mAh Li-polymer Battery,Dimensity 7100 Processor,17.53 cm (6.9 inch) Full HD+ Display,48MP Rear Camera | 13MP Front Camera,,https://www.flipkart.com/ai-nova-2-pro-5g-purple-128-gb/p/itm95899429b0b18?pid=MOBHZ8ZMGVPHRQWP&lid=LSTMOBHZ8ZMGVPHRQWPFTQBJE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHZ8ZMGVPHRQWP.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
24,"MOTOROLA g37 (PANTONE Nautical Blue, 64 GB)",MOTOROLA,13999,24999,44% off,4.3,"1,861",100,4 GB RAM,64 GB ROM,5200 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-pantone-nautical-blue-64-gb/p/itm5d235b295291f?pid=MOBHHWB6YAKNZGPB&lid=LSTMOBHHWB6YAKNZGPBGLLTUW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=1bc0831e-fdcf-4019-a6c7-a0a487fad446.MOBHHWB6YAKNZGPB.SEARCH&ppt=None&ppn=None&ssid=dx62p211340000001785564802676&qH=a5594894156db043&ov_redirect=true,2026-08-01
25,"POCO C85x (Sunset Gold, 64 GB)",POCO,13999,20999,33% off,4.1,"4,065",232,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-sunset-gold-64-gb/p/itm6b8cdd362c306?pid=MOBHMGG5PYZRFMKU&lid=LSTMOBHMGG5PYZRFMKUWRLUZB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHMGG5PYZRFMKU.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
26,"vivo T5 Lite 44W 5G (Wave Blue, 128 GB)",vivo,21999,38499,42% off,4.1,261,31,6 GB RAM,128 GB ROM,6500 mAh Li-ion Battery,Dimensity 6300 5G Processor,17.12 cm (6.74 inch) Full HD Display,50MP + 0.08MP | 5MP Front Camera,5G,https://www.flipkart.com/vivo-t5-lite-44w-5g-wave-blue-128-gb/p/itm5420c578ec2df?pid=MOBHNDTD57UJUK9Q&lid=LSTMOBHNDTD57UJUK9QMGWRRW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHNDTD57UJUK9Q.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
27,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 512 GB)",MOTOROLA,36999,64999,43% off,4.3,"3,336",363,12 GB RAM,512 GB ROM,7000 mAh Battery,Snapdragon 7s Gen 4 Processor,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-70-fusion-pantone-blue-surf-512-gb/p/itm87b81fff91d44?pid=MOBHNSA6KGKFVSPF&lid=LSTMOBHNSA6KGKFVSPFPPKGGH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_27&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHNSA6KGKFVSPF.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
28,"Ai+ Nova 2 Neo 5G (Green, 64 GB)",Ai+,13999,17999,22% off,4.4,564,86,4 GB RAM,64 GB ROM,6000 mAh Li-polymer Battery,Dimensity 6300 Processor,17.13 cm (6.745 inch) HD+ Display,48MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-neo-5g-green-64-gb/p/itm20abd24609ecd?pid=MOBHZ8ZMVMJTY7EF&lid=LSTMOBHZ8ZMVMJTY7EFPHE5YT&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_TrendingId_tyy%2F4io&srno=s_2_28&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHZ8ZMVMJTY7EF.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
29,"POCO C85 5G (Mystic Purple, 128 GB)",POCO,16499,20999,21% off,3.8,"2,137",221,4 GB RAM,128 GB ROM,6000 mAh Lithium-Ion Polymer Battery,Dimensity 6300 Processor,17.53 cm (6.9 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c85-5g-mystic-purple-128-gb/p/itm74e2143a5de24?pid=MOBHMGG5UZHEVJBK&lid=LSTMOBHMGG5UZHEVJBKEMSDJS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_29&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHMGG5UZHEVJBK.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
30,"MOTOROLA g37 power (PANTONE Capri, 128 GB)",MOTOROLA,19999,37999,47% off,4.1,660,58,8 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-capri-128-gb/p/itm5dc5774d4d5e9?pid=MOBHMX5YXCBREREH&lid=LSTMOBHMX5YXCBREREHUWKEDX&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_30&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHMX5YXCBREREH.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
31,"Ai+ Pulse 2 (Black, 128 GB)",Ai+,11999,,,3.7,"6,742",621,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm2bd64c011e879?pid=MOBHKHPYFVH2CKBW&lid=LSTMOBHKHPYFVH2CKBW74R6IA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_31&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHKHPYFVH2CKBW.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
32,"Apple iPhone 16 (Pink, 128 GB)",Apple,67900,69900,2% off,4.6,"1,95,271","8,194",,,,"A18 Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMQYAA7N&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_32&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBH4DQFWJVDRSHM.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
33,"MOTOROLA g57 power 5G Snapdragon (Pantone Fluidity, 128 GB)",MOTOROLA,21999,,,4.4,"52,097","3,693",8 GB RAM,128 GB ROM,7000 mAh Battery,6s Gen 4 Processor,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 8MP Front Camera,,https://www.flipkart.com/motorola-g57-power-5g-snapdragon-pantone-fluidity-128-gb/p/itm91f63bac8cd0f?pid=MOBHN974M3HHQ7CT&lid=LSTMOBHN974M3HHQ7CTSKENUK&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHN974M3HHQ7CT.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
34,"MOTOROLA Edge 70 (PANTONE Gadget Gray, 256 GB)",MOTOROLA,27999,34999,20% off,4.4,"7,120",848,8 GB RAM,256 GB ROM,5000 mAh Battery,Snapdragon® 7 Gen 4 Processor,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50MP + 50MP | 50MP Front Camera,,https://www.flipkart.com/motorola-edge-70-pantone-gadget-gray-256-gb/p/itmbaf287a226a0f?pid=MOBHHWX6HMX4NZHR&lid=LSTMOBHHWX6HMX4NZHRGL8IWG&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=6d7140bf-d0b5-4215-94c7-1f7351c2a3d2.MOBHHWX6HMX4NZHR.SEARCH&ppt=None&ppn=None&ssid=lrqpbf7esw0000001785564805846&qH=a5594894156db043&ov_redirect=true,2026-08-01
