S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"OPPO K14x 5G 6500mAh and 45W SUPERVOOC Charger & AI (Prism Violet, 128 GB)",OPPO,24999,40999,39% off,4.4,"3,674",264,6 GB RAM,128 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-6500mah-45w-supervooc-charger-ai-prism-violet-128-gb/p/itmdcac5ae642971?pid=MOBHPHSHQF9SHK43&lid=LSTMOBHPHSHQF9SHK43VNTYD6&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHPHSHQF9SHK43.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
2,"Ai+ Pulse 2 (Blue, 128 GB)",Ai+,11999,,,3.7,"9,497",894,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itmd59202944d081?pid=MOBHKHPYW49R78RA&lid=LSTMOBHKHPYW49R78RAR9LHZP&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHKHPYW49R78RA.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
3,"Apple iPhone 16 (Black, 128 GB)",Apple,69900,,,4.6,"1,98,860","8,601",,,,"A18 Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBH4DQFG8NKFRDY.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
4,"Ai+ Nova 2 5G (Blue, 128 GB)",Ai+,14999,,,4.1,"5,428",406,6 GB RAM,128 GB ROM,6000 mAh Battery,T8200 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-5g-blue-128-gb/p/itm149ae9e602599?pid=MOBHKHPYRKWUQAA2&lid=LSTMOBHKHPYRKWUQAA2VQX454&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHKHPYRKWUQAA2.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
5,"vivo T5 Lite 44W 5G (Twilight Shadow, 128 GB)",vivo,22999,38499,40% off,4.3,"2,911",225,6 GB RAM,128 GB ROM,6500 mAh Li-ion Battery,Dimensity 6300 5G Processor,17.12 cm (6.74 inch) HD+ Display,50MP + 0.08MP | 5MP Front Camera,5G,https://www.flipkart.com/vivo-t5-lite-44w-5g-twilight-shadow-128-gb/p/itm5420c578ec2df?pid=MOBHNDTDY4HFGV2T&lid=LSTMOBHNDTDY4HFGV2TLKUCDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHNDTDY4HFGV2T.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
6,"Ai+ Pulse 2 (Blue, 128 GB)",Ai+,11499,15499,25% off,4.1,"12,340",859,4 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itm982c299d0417e?pid=MOBHZPMCBYNXVYDB&lid=LSTMOBHZPMCBYNXVYDBFJKORE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHZPMCBYNXVYDB.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
7,"BOLTT EVO (Lavender Bloom, 64 GB)",BOLTT,10999,17999,38% off,4.7,422,329,4 GB RAM,64 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-lavender-bloom-64-gb/p/itmf046d663a1fd7?pid=MOBHPP59AEJZHCVZ&lid=LSTMOBHPP59AEJZHCVZQQSXMU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_TrendingId_tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHPP59AEJZHCVZ.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
8,Vivo T4 Lite 5G (Titanium Gold 2026) (4GB 64GB),Vivo,16999,27999,39% off,4.3,"43,860","1,993",4 GB RAM,64 GB ROM,6000 mAh Battery,Dimensity 6300 5G Processor,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,5G,https://www.flipkart.com/vivo-t4-lite-5g-titanium-gold-2026-4gb-64gb/p/itm49fb53d099f3c?pid=MOBHNCRK44PF7QEN&lid=LSTMOBHNCRK44PF7QENBDEBI7&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHNCRK44PF7QEN.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
9,"BOLTT EVO (Midnight Black, 128 GB)",BOLTT,12499,18999,34% off,4,333,158,6 GB RAM,128 GB ROM,6000 mAh Lithium ion Battery,T7250 Processor,6.79'' HD+ punch hole display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/boltt-evo-midnight-black-128-gb/p/itmf046d663a1fd7?pid=MOBHPP59RWHM2PJH&lid=LSTMOBHPP59RWHM2PJHUUF4AF&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHPP59RWHM2PJH.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
10,"Ai+ Pulse 2 (Blue, 64 GB)",Ai+,10999,,,4.1,"12,340",859,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCODDALK&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=edd721dc-b382-4971-8ec5-fd7f98443a69.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=7m156mq60w0000001789805489372&qH=a5594894156db043&ov_redirect=true,2026-09-19
