S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"realme P4R 5G (Silver Glare, 128 GB)",realme,18999,25999,26% off,,,,4 GB RAM,128 GB ROM,8000 mAh BLPE45 lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=en_Ehd_o4rKtypFel4jjCNjZhNjhc4ZlafveucbX0SSRJcL10qgx8pd6iHbRKdRnvFvt94IJUlNNgFnCuuKN2sUDXk-V4DRv72HM_Vtz_xqQo513cTxfb5h5MgxO4ndGpvn&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
2,"vivo T5x 5G (Star Silver, 128 GB)",vivo,22999,28999,20% off,4.4,"9,850",629,6 GB RAM,128 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-star-silver-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NRE6PHFBH&lid=LSTMOBHH69NRE6PHFBHJHMXME&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=en_Ehd_o4rKtypFel4jjCNjZhNjhc4ZlafveucbX0SSRJdQA2d-VHo6GPC9886dWyQeUYWwy-qLwlsWA4YgPRHU4DDN6WkYW1XY5cvBbIcyPUrDrsMIw0q-_wHBI4UlaqfO&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
3,"realme P4 Lite 5G (Mosaic Blue, 64 GB)",realme,14499,28999,50% off,4.3,"6,141",345,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHN7A8CMJGRACT&lid=LSTMOBHN7A8CMJGRACTDRIOJU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHN7A8CMJGRACT.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
4,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,12999,19999,35% off,4.2,"18,204","1,069",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
5,"realme P4 Lite (Beach Gold, 128 GB)",realme,13999,,,4.1,"2,857",163,4 GB RAM,128 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-128-gb/p/itm534024e2339ef?pid=MOBHK685K37ZCSPU&lid=LSTMOBHK685K37ZCSPUTZ3SXB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHK685K37ZCSPU.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
6,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,10499,10999,4% off,4.4,"3,439",171,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
7,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Samsung,11999,16999,29% off,4.2,"46,558","2,980",4 GB RAM,128 GB ROM,5000 mAh Battery,Dimensity 6300 Processor,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-128-gb/p/itm7602d48021fe1?pid=MOBHMGHHNYS7WF88&lid=LSTMOBHMGHHNYS7WF88Q60Z1G&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHMGHHNYS7WF88.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
8,"POCO C85x (Sunset Gold, 64 GB)",POCO,12999,20999,38% off,4.1,"2,119",111,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-sunset-gold-64-gb/p/itm6b8cdd362c306?pid=MOBHMGG5PYZRFMKU&lid=LSTMOBHMGG5PYZRFMKUCJZJZ4&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHMGG5PYZRFMKU.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
9,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,12565,16999,26% off,4.1,"2,519",155,4 GB RAM,128 GB ROM,5000 mAh Battery,,17.02 cm (6.7 inch) Display,50MP Rear Camera,,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HR7PUPFR&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
10,"OPPO K14x 5G (Icy Blue, 64 GB)",OPPO,14999,19999,25% off,4.5,"4,767","1,030",4 GB RAM,64 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-icy-blue-64-gb/p/itm188c7a4b69292?pid=MOBHKZF3YEJNPZHZ&lid=LSTMOBHKZF3YEJNPZHZKAKWY1&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHKZF3YEJNPZHZ.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
11,"MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB)",MOTOROLA,15999,30499,47% off,4,233,20,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-nautical-blue-128-gb/p/itmf752f4981d932?pid=MOBHHVFYGN57RYAH&lid=LSTMOBHHVFYGN57RYAHB2DF12&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHHVFYGN57RYAH.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
12,"POCO C81x (Ice Blue, 64 GB)",POCO,10999,18999,42% off,3.9,159,12,3 GB RAM,64 GB ROM,5200 mAh Lithium-Ion Polymer Battery,T7250 Processor,17.48 cm (6.88 inch) Display,13MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c81x-ice-blue-64-gb/p/itmf2e3aacd5257e?pid=MOBHMYWRWPE4S8G6&lid=LSTMOBHMYWRWPE4S8G6INAADH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHMYWRWPE4S8G6.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
13,"Ai+ Nova 2 5G (Blue, 64 GB)",Ai+,11999,13999,14% off,4.5,"1,687",69,4 GB RAM,64 GB ROM,6000 mAh Battery,T8200 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-5g-blue-64-gb/p/itm20a7387042b2c?pid=MOBHKHPYHHSYZWHF&lid=LSTMOBHKHPYHHSYZWHFGIS9RH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=9641ef83-e075-48bb-9da3-d88e4e2fe882.MOBHKHPYHHSYZWHF.SEARCH&ppt=None&ppn=None&ssid=izqeuyn1dc0000001781251675265&qH=a5594894156db043&ov_redirect=true,2026-06-12
