S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
1,"vivo T5x 5G (Star Silver, 128 GB)",vivo,22999,28999,20% off,4.4,"12,588",709,6 GB RAM,128 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-star-silver-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NRE6PHFBH&lid=LSTMOBHH69NRE6PHFBHJHMXME&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=en_NXiHJCcYHxFwZE7hQQIuHgDzVjudyTKHeuH4b9-87DGgGSdQqZYtJ1uTmIK7QphobYpN92Ud0mTaE_xWgeXSN62eqp6W9fHU1GXXZjDYibe2KGMqsM6UhiCp71RwPZHl&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
2,"realme P4R 5G (Silver Glare, 128 GB)",realme,18999,34999,45% off,4.4,555,53,4 GB RAM,128 GB ROM,8000 mAh Lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=en_NXiHJCcYHxFwZE7hQQIuHgDzVjudyTKHeuH4b9-87DFVv_MyWlKT3sSUKRPoUkuCt94IJUlNNgFnCuuKN2sUDSfD44Rz7qAAg527fB5XkPxdSMpYu7QIliPmi9qQ2Gfn&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
3,"realme P4 Lite 5G (Mosaic Blue, 64 GB)",realme,14749,28999,49% off,4.3,"8,393",428,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHN7A8CMJGRACT&lid=LSTMOBHN7A8CMJGRACTDRIOJU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHN7A8CMJGRACT.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
4,"realme P4 Lite (Beach Gold, 128 GB)",realme,12999,13999,7% off,4,"3,499",195,4 GB RAM,128 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-128-gb/p/itm534024e2339ef?pid=MOBHK685K37ZCSPU&lid=LSTMOBHK685K37ZCSPUTZ3SXB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHK685K37ZCSPU.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
5,"vivo T5 Pro 5G (Glacier Blue, 128 GB)",vivo,32999,55999,41% off,4.5,"5,847",498,8 GB RAM,128 GB ROM,9020 mAh Battery,Snapdragon 7s Gen 4 Processor,17.35 cm (6.83 inch) Full HD+ AMOLED Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5-pro-5g-glacier-blue-128-gb/p/itma21e2e09d4493?pid=MOBHM4FZVHBWFRHM&lid=LSTMOBHM4FZVHBWFRHMUM8WSE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=en_NXiHJCcYHxFwZE7hQQIuHgDzVjudyTKHeuH4b9-87DFR0NUSLVjYBzNBHPIDI1k9kbIIRcyhgGjyICR3v90i7MJn3qIL-8gAlC-zl9KYE3y2KGMqsM6UhiCp71RwPZHl&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
6,"realme P4 Lite 5G (Mosaic Blue, 64 GB)",realme,14749,28999,49% off,4.3,"8,393",428,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHN7A8CMJGRACT&lid=LSTMOBHN7A8CMJGRACTDRIOJU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=en_NXiHJCcYHxFwZE7hQQIuHgDzVjudyTKHeuH4b9-87DGAP6Ku3zrXXNI1GwKMaa8E2YtbUfvbKrTwXXGUGFyzoF-7S_FrnYJljR4PKU7dHwqHtEAxe6wrHBErgOpGlNBZ&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
7,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,8999,10999,18% off,4.3,"4,359",189,4 GB RAM,64 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
8,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,13999,19999,30% off,4.2,"19,595","1,149",4 GB RAM,64 GB ROM,7000 mAh Battery,Helio G81 Processor,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
9,"MOTOROLA g37 (PANTONE Impenetrable, 64 GB)",MOTOROLA,14999,24999,40% off,4.4,942,54,4 GB RAM,64 GB ROM,5200 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-pantone-impenetrable-64-gb/p/itm40c0c7bcb21fc?pid=MOBHHWB6GWE2CKHU&lid=LSTMOBHHWB6GWE2CKHUQEA6X8&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHHWB6GWE2CKHU.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
10,"realme P4 Lite (Beach Gold, 64 GB)",realme,11999,24999,52% off,4,"3,499",195,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-beach-gold-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KF4XYHTDM&lid=LSTMOBHMX7KF4XYHTDMBW6TWC&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHMX7KF4XYHTDM.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
11,"realme P4 Lite 5G (Mosaic Green, 64 GB)",realme,14749,28999,49% off,4.3,"8,393",428,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-64-gb/p/itm90c243961f214?pid=MOBHN7A8SZ7F9C7T&lid=LSTMOBHN7A8SZ7F9C7TYM0TGX&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHN7A8SZ7F9C7T.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
12,"vivo T5x 5G (Cyber Green, 128 GB)",vivo,22999,28999,20% off,4.4,"12,588",709,6 GB RAM,128 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-cyber-green-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NGFZAYK6M&lid=LSTMOBHH69NGFZAYK6MYQKNQD&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHH69NGFZAYK6M.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
13,"realme P4 Lite (Sea Blue, 64 GB)",realme,11999,24999,52% off,4,"3,499",195,4 GB RAM,64 GB ROM,6300 mAh Battery,T7250 Processor,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-sea-blue-64-gb/p/itm029fbc88fdc91?pid=MOBHMX7KEQPFYJ5U&lid=LSTMOBHMX7KEQPFYJ5UYOGZ28&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=e10c8d5b-68d7-4a0e-9321-7283da91c41f.MOBHMX7KEQPFYJ5U.SEARCH&ppt=None&ppn=None&ssid=exbroi6s340000001783061140698&qH=a5594894156db043&ov_redirect=true,2026-07-03
