S.No,Product Name,Brand,Price,Original Price,Discount,Rating,Rating Count,Review Count,RAM,ROM,Battery,Processor,Display Size,Camera,Network Type,Product URL,Scraped Date
11,"realme P4R 5G (Lavender Glare, 128 GB)",realme,21499,39999,46% off,4.4,"2,256",168,6 GB RAM,128 GB ROM,8000 mAh Lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/realme-p4r-5g-lavender-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3NPFHTFHE&lid=LSTMOBHMYR3NPFHTFHEQL7J8Y&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHMYR3NPFHTFHE.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
12,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",MOTOROLA,27999,37999,26% off,4.4,"47,195","3,130",12 GB RAM,256 GB ROM,5500 mAh Battery,Dimensity 7400 Processor,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-zephyr-256-gb/p/itm64e3872f24188?pid=MOBHN974GP9AXZEC&lid=LSTMOBHN974GP9AXZEC6NHT6R&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHN974GP9AXZEC.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
13,"POCO C85x (Elite Black, 64 GB)",POCO,13499,20999,35% off,4.1,"3,672",206,4 GB RAM,64 GB ROM,6300 mAh Lithium-Ion Polymer Battery,T8300 Processor,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,,https://www.flipkart.com/poco-c85x-elite-black-64-gb/p/itm0f0a9684d1e33?pid=MOBHMGG5SMZEFPTQ&lid=LSTMOBHMGG5SMZEFPTQ31I99O&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHMGG5SMZEFPTQ.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
14,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Samsung,13999,16999,17% off,4.2,"47,421","3,383",4 GB RAM,128 GB ROM,5000 mAh Battery,Dimensity 6300 Processor,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-128-gb/p/itm7602d48021fe1?pid=MOBHMGHHNYS7WF88&lid=LSTMOBHMGHHNYS7WF88Q60Z1G&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHMGHHNYS7WF88.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
15,"Ai+ Pulse 2 (Purple, 128 GB)",Ai+,11999,,,3.8,"6,130",526,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itme2f16e3250c0c?pid=MOBHKHPYU6PB9BJR&lid=LSTMOBHKHPYU6PB9BJRTZH163&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHKHPYU6PB9BJR.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
16,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Samsung,15999,18999,15% off,4.2,"25,368","1,918",6 GB RAM,128 GB ROM,5000 mAh Battery,Dimensity 6300 Processor,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itmc1c2297bdfa31?pid=MOBHMGHHMFGB82H9&lid=LSTMOBHMGHHMFGB82H9KLU2MA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHMGHHMFGB82H9.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
17,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)",MOTOROLA,29999,42999,30% off,4.4,"13,606","1,509",8 GB RAM,128 GB ROM,7000 mAh Battery,Snapdragon 7s Gen 4 Processor,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,,https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-128-gb/p/itmea2471033901a?pid=MOBHJ7TXN7CGKUYZ&lid=LSTMOBHJ7TXN7CGKUYZGAEDHA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHJ7TXN7CGKUYZ.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
18,"MOTOROLA g37 power (PANTONE Impenetrable, 128 GB)",MOTOROLA,16999,30499,44% off,4.2,"1,810",214,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-128-gb/p/itm566f6ada1190f?pid=MOBHHVFYC3QU3CAQ&lid=LSTMOBHHVFYC3QU3CAQGXXTZS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHHVFYC3QU3CAQ.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
19,"MOTOROLA g37 power (PANTONE Nautical Blue, 64 GB)",MOTOROLA,15999,26499,39% off,4.2,"1,810",214,4 GB RAM,64 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-nautical-blue-64-gb/p/itmd870c5c6fd857?pid=MOBHMHG6KZXMFNKF&lid=LSTMOBHMHG6KZXMFNKFGQD9G0&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHMHG6KZXMFNKF.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
20,"MOTOROLA g37 power (PANTONE Impenetrable, 64 GB)",MOTOROLA,15999,26499,39% off,4.2,"1,810",214,4 GB RAM,64 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-64-gb/p/itm81d7e4cd8df99?pid=MOBHMHG6CCNS5UWR&lid=LSTMOBHMHG6CCNS5UWRI3ZOW4&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHMHG6CCNS5UWR.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
21,"OPPO K14x 5G (Icy Blue, 128 GB)",OPPO,17999,,,4.3,"5,846",626,4 GB RAM,128 GB ROM,6500 mAh Battery,Dimensity 6300 Processor,17.14 cm (6.75 inch) HD+ Display,,,https://www.flipkart.com/oppo-k14x-5g-icy-blue-128-gb/p/itm188c7a4b69292?pid=MOBHJQQ4JWFJQCGC&lid=LSTMOBHJQQ4JWFJQCGCO9UQAV&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHJQQ4JWFJQCGC.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
22,"POCO M8 (Glacial Blue, 128 GB)",POCO,20999,25999,19% off,4.3,"2,700",269,6 GB RAM,128 GB ROM,5520 mAh Battery,,17.2 cm (6.77 inch) Full HD+ Display,50MP Rear Camera | 20MP Front Camera,,https://www.flipkart.com/poco-m8-glacial-blue-128-gb/p/itme842f8232f12d?pid=MOBHMGG5XCXH4QYY&lid=LSTMOBHMGG5XCXH4QYY8WJBHR&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHMGG5XCXH4QYY.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
23,"Ai+ Nova 2 Ultra 5G (with TWS) (Green, 128 GB)",Ai+,18999,25999,26% off,4.1,"1,618",228,6 GB RAM,128 GB ROM,6000 mAh Li-polymer Battery,Dimensity 7400 Processor,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 8MP | 13MP Front Camera,,https://www.flipkart.com/ai-nova-2-ultra-5g-with-tws-green-128-gb/p/itm14ebbd090d800?pid=MOBHHUFDZFG4CKDG&lid=LSTMOBHHUFDZFG4CKDGGCWUDQ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHHUFDZFG4CKDG.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
24,"realme P4 Lite 5G (Mosaic Green, 64 GB)",realme,15499,28999,46% off,4.3,"10,156",627,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-64-gb/p/itm90c243961f214?pid=MOBHN7A8SZ7F9C7T&lid=LSTMOBHN7A8SZ7F9C7TKZH35Q&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=f8e22b47-1df7-4f4b-a1a5-15c2413c43e6.MOBHN7A8SZ7F9C7T.SEARCH&ppt=None&ppn=None&ssid=68kw8a7omo0000001784700531777&qH=a5594894156db043&ov_redirect=true,2026-07-22
25,"Ai+ Nova 2 5G (Blue, 64 GB)",Ai+,12999,13999,7% off,4.4,"4,017",163,4 GB RAM,64 GB ROM,6000 mAh Battery,T8200 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-nova-2-5g-blue-64-gb/p/itm20a7387042b2c?pid=MOBHKHPYHHSYZWHF&lid=LSTMOBHKHPYHHSYZWHFGIS9RH&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHKHPYHHSYZWHF.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
26,"realme P4 Lite 5G (Mosaic Blue, 64 GB)",realme,15499,28999,46% off,4.3,"10,156",627,4 GB RAM,64 GB ROM,7000 mAh lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inches) HD+ Display,13MP Rear Camera | 5MP Front Camera,,https://www.flipkart.com/realme-p4-lite-5g-mosaic-blue-64-gb/p/itm90c243961f214?pid=MOBHN7A8CMJGRACT&lid=LSTMOBHN7A8CMJGRACTDRIOJU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHN7A8CMJGRACT.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
27,"realme P4R 5G (Silver Glare, 128 GB)",realme,19499,34999,44% off,4.3,"1,102",88,4 GB RAM,128 GB ROM,8000 mAh Lithium-ion polymer Battery,Dimensity 6300 Processor,17.27 cm (6.8 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_27&otracker=search&fm=organic&iid=en_TuDgNR_zJTE8LxG5Vm5ydIUHWm7mGxOdGteqfuSY6om7i1Lx1oHisuIWrCOKQ9EhG01UK73gSIyt1cyUQFI_e8ZZIycWPM_hWWhTDs0epdriwCiXvvI1PA6obrQtwrMF&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
28,"POCO M8 (Carbon Black, 128 GB)",POCO,20999,25999,19% off,4.3,"2,700",269,6 GB RAM,128 GB ROM,5520 mAh Battery,,17.2 cm (6.77 inch) Full HD+ Display,50MP Rear Camera | 20MP Front Camera,,https://www.flipkart.com/poco-m8-carbon-black-128-gb/p/itmfb341f67be0ed?pid=MOBHMGG55BR5SZCG&lid=LSTMOBHMGG55BR5SZCG3RRG5U&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_28&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHMGG55BR5SZCG.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
29,"Ai+ Pulse 2 (Black, 128 GB)",Ai+,10999,15499,29% off,4.3,"6,094",311,4 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm982c299d0417e?pid=MOBHZPMCTFX3H4NM&lid=LSTMOBHZPMCTFX3H4NM0QFL7Z&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_29&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHZPMCTFX3H4NM.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
30,"vivo T5x 5G (Cyber Green, 128 GB)",vivo,24999,28999,13% off,4.4,"15,082",973,6 GB RAM,128 GB ROM,7200 mAh Li-ion Battery,Dimensity 7400-Turbo Processor,17.17 cm (6.76 inch) Display,50MP + 2MP | 32MP Front Camera,,https://www.flipkart.com/vivo-t5x-5g-cyber-green-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NGFZAYK6M&lid=LSTMOBHH69NGFZAYK6MYQKNQD&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_30&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHH69NGFZAYK6M.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
31,"POCO C85 5G (Mystic Purple, 128 GB)",POCO,15499,20999,26% off,3.8,"2,030",206,4 GB RAM,128 GB ROM,6000 mAh Lithium-Ion Polymer Battery,Dimensity 6300 Processor,17.53 cm (6.9 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/poco-c85-5g-mystic-purple-128-gb/p/itm74e2143a5de24?pid=MOBHMGG5UZHEVJBK&lid=LSTMOBHMGG5UZHEVJBKEMSDJS&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_31&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHMGG5UZHEVJBK.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
32,"MOTOROLA g37 power (PANTONE Impenetrable, 128 GB)",MOTOROLA,19999,37999,47% off,4,451,39,8 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-impenetrable-128-gb/p/itme156c3f7d6280?pid=MOBHMX5Y6G5HKRFS&lid=LSTMOBHMX5Y6G5HKRFSN2GAKT&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_32&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHMX5Y6G5HKRFS.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
33,"MOTOROLA g37 power (PANTONE Capri, 128 GB)",MOTOROLA,16999,30499,44% off,4.2,"1,810",214,4 GB RAM,128 GB ROM,7000 mAh Battery,Dimensity 6400 Processor,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/motorola-g37-power-pantone-capri-128-gb/p/itm30e95f8678f47?pid=MOBHHVFYHG7QUTDZ&lid=LSTMOBHHVFYHG7QUTDZUQRD2N&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHHVFYHG7QUTDZ.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
34,"Ai+ Pulse 2 (Black, 128 GB)",Ai+,11999,,,3.8,"6,130",526,6 GB RAM,128 GB ROM,6000 mAh Battery,T7250 Processor,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm2bd64c011e879?pid=MOBHKHPYFVH2CKBW&lid=LSTMOBHKHPYFVH2CKBW74R6IA&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=c956dc45-e000-479c-bc9a-ac4d295fb9a1.MOBHKHPYFVH2CKBW.SEARCH&ppt=None&ppn=None&ssid=3vts7t8qps0000001784700534670&qH=a5594894156db043&ov_redirect=true,2026-07-22
